game_pk,official_date,season,home_team,away_team,corte,y,dif_concentracion,hhi_local,hhi_visita,brazos_local,brazos_visita,dif_carga_relevo,p_v12,p_v16,p_mercado,brier_v12,brier_v16,brier_mercado,delta_brier_v16_v12
823309,2026-05-01,2026,San Diego Padres,Chicago White Sox,2026-05-01T17:00:00+00:00,0,-0.12556473074394686,0.1317604110329908,0.25732514177693766,8,5,0.8,0.5956606144804365,0.6030800218505457,0.5796019900497512,0.3548115676432112,0.36370551275525465,0.3359384668696319,0.008893945112043444
823389,2026-05-01,2026,Pittsburgh Pirates,Cincinnati Reds,2026-05-01T17:00:00+00:00,1,0.0646271026882928,0.21321945213911972,0.14859234945082692,7,8,0.5,0.5605559516561257,0.5563078568198595,0.547979797979798,0.19311107162485333,0.1968627179197863,0.20432226303438422,0.0037516462949329643
823557,2026-05-01,2026,New York Yankees,Baltimore Orioles,2026-05-01T17:00:00+00:00,1,0.1345822648912506,0.2713791398912506,0.136796875,5,9,-0.41,0.5799220067627802,0.5748498059747571,0.6267942583732058,0.17646552040220972,0.1807526874797017,0.13928252558320547,0.004287167077491966
823713,2026-05-01,2026,Minnesota Twins,Toronto Blue Jays,2026-05-01T17:00:00+00:00,0,-0.004531941634464798,0.1454451959969938,0.1499771376314586,8,8,-0.03,0.43760057112308576,0.4376302624183256,0.5025510204081632,0.19149425984725083,0.1915202465843325,0.2525575281132861,2.598673708167909e-05
823877,2026-05-01,2026,Miami Marlins,Philadelphia Phillies,2026-05-01T17:00:00+00:00,0,0.053895558792499604,0.1802595737862522,0.1263640149937526,6,9,-1.66,0.4656376007300763,0.4655095929237023,0.47959183673469385,0.21681837521366196,0.21669918110399103,0.23000832986255726,-0.00011919410967092814
824041,2026-05-01,2026,Los Angeles Angels,New York Mets,2026-05-01T17:00:00+00:00,0,-0.04207774337655626,0.18462456597222224,0.2267023093487785,8,7,-0.09,0.44929762103962534,0.455176497895614,0.46700507614213205,0.20186835227186678,0.2071856442365159,0.21809374114251856,0.005317291964649112
824287,2026-05-01,2026,Detroit Tigers,Texas Rangers,2026-05-01T17:00:00+00:00,0,-0.08572005279579487,0.19106733695838035,0.2767873897541752,6,4,0.98,0.5027588894918132,0.5044124236603178,0.5139949109414759,0.25276650096304126,0.25443189314287595,0.2641907684737357,0.0016653921798346905
824366,2026-05-01,2026,Colorado Rockies,Atlanta Braves,2026-05-01T17:00:00+00:00,0,0.03706696912606733,0.20176000683497802,0.1646930377089107,6,7,-0.36,0.39053336912844366,0.388048773396209,0.37740384615384615,0.15251631240281324,0.15058185053430237,0.14243366309171596,-0.0019344618685108728
824686,2026-05-01,2026,Chicago Cubs,Arizona Diamondbacks,2026-05-01T17:00:00+00:00,1,0.14969173327769747,0.26834204756282676,0.1186503142851293,4,10,-1.44,0.5500480517689837,0.5439423434193535,0.5925925925925927,0.20245675571688712,0.20798858612583085,0.16598079561042517,0.005531830408943728
824772,2026-05-01,2026,Boston Red Sox,Houston Astros,2026-05-01T17:00:00+00:00,1,0.058378753748264484,0.21168454851593702,0.15330579476767253,6,8,-0.94,0.5343101879842475,0.5339191143411389,0.5292620865139949,0.21686700101526696,0.21723139197654834,0.22159418319315766,0.00036439096128138004
822746,2026-05-02,2026,Washington Nationals,Milwaukee Brewers,2026-05-02T17:00:00+00:00,0,0.010975837973514035,0.17073567708333334,0.1597598391098193,7,8,-0.69,0.37529612871281637,0.37438878192374536,0.4531645569620253,0.14084718422682682,0.14016696003034576,0.20535811568658865,-0.0006802241964810607
822988,2026-05-02,2026,Tampa Bay Rays,San Francisco Giants,2026-05-02T17:00:00+00:00,1,0.056278740053616605,0.23298011322398027,0.17670137317036366,5,7,-0.58,0.5225926897762541,0.5188093299834009,0.4885496183206107,0.227917739855072,0.23154446091102357,0.261581492919993,0.003626721055951576
823067,2026-05-02,2026,St. Louis Cardinals,Los Angeles Dodgers,2026-05-02T17:00:00+00:00,1,-0.0658787232384023,0.16617122473246135,0.23204994797086365,7,5,1.39,0.4285870710542574,0.4324168189252289,0.44332493702770776,0.3265127353663523,0.32215066743895643,0.3098871257352056,-0.004362067927395852
823144,2026-05-02,2026,Seattle Mariners,Kansas City Royals,2026-05-02T17:00:00+00:00,0,0.04252952014530181,0.17341711631719145,0.13088759617188964,8,8,-0.25,0.5635612933106002,0.5606968693261304,0.5639097744360902,0.3176013313179164,0.3143809792721237,0.3179942337045622,-0.003220352045792685
823308,2026-05-02,2026,San Diego Padres,Chicago White Sox,2026-05-02T17:00:00+00:00,0,-0.04492560882651378,0.18511907176761735,0.23004468059413113,6,5,0.66,0.5903002865084023,0.5928383086037401,0.6235011990407675,0.3484544282519018,0.3514572601481434,0.3887537452052748,0.0030028318962415645
823388,2026-05-02,2026,Pittsburgh Pirates,Cincinnati Reds,2026-05-02T17:00:00+00:00,1,0.026013477049635886,0.17685235262303947,0.15083887557340359,7,9,-0.79,0.568093110191451,0.5662626343839022,0.5468354430379747,0.18654356146409407,0.18812810233159247,0.20535811568658865,0.0015845408674984018
823554,2026-05-02,2026,New York Yankees,Baltimore Orioles,2026-05-02T17:00:00+00:00,1,0.058782532939797544,0.2655967690509087,0.20681423611111113,5,8,-0.95,0.6172534500118628,0.6135410913118614,0.608272506082725,0.1464949215278216,0.14935048810442705,0.15345042949070872,0.0028555665766054616
823715,2026-05-02,2026,Minnesota Twins,Toronto Blue Jays,2026-05-02T17:00:00+00:00,0,0.10541700482332261,0.24210863643646852,0.1366916316131459,6,8,-0.13,0.433926680531658,0.42713985703394436,0.43609022556390975,0.18829236407722358,0.18244845746697844,0.19017468483238167,-0.005843906610245142
823876,2026-05-02,2026,Miami Marlins,Philadelphia Phillies,2026-05-02T17:00:00+00:00,1,0.13065701217134199,0.2669899597022062,0.1363329475308642,5,8,-1.67,0.4977397357076491,0.48924330753257955,0.5591939546599496,0.25226537308702207,0.26087239890025915,0.19430996960833458,0.00860702581323708
824042,2026-05-02,2026,Los Angeles Angels,New York Mets,2026-05-02T17:00:00+00:00,1,-0.04490645893145431,0.17834914804611776,0.22325560697757207,8,6,-0.14,0.48131516038870376,0.48390638733382757,0.46700507614213205,0.26903396284259606,0.26635261703482116,0.28408358885825447,-0.002681345807774904
824284,2026-05-02,2026,Detroit Tigers,Texas Rangers,2026-05-02T17:00:00+00:00,1,-0.0686101434674137,0.18250592796115775,0.25111607142857145,7,5,0.51,0.46816700028042896,0.4722414299593312,0.5443037974683544,0.2828463395907172,0.27852910825137156,0.20765902900176253,-0.00431723133934564
824365,2026-05-02,2026,Colorado Rockies,Atlanta Braves,2026-05-02T17:00:00+00:00,0,0.029423872575978616,0.15091971745132488,0.12149584487534626,7,9,-0.23,0.3914483399966931,0.38942126873817223,0.3394495412844037,0.15323180288616664,0.15164892454564777,0.11522599107819208,-0.0015828783405188729
824685,2026-05-02,2026,Chicago Cubs,Arizona Diamondbacks,2026-05-02T17:00:00+00:00,1,0.112562358276644,0.22975056689342405,0.11718820861678005,6,10,-1.05,0.5827718088605157,0.5756253318172517,0.5955882352941176,0.17407936348152603,0.1800938589952177,0.16354887543252597,0.006014495513691681
824771,2026-05-02,2026,Boston Red Sox,Houston Astros,2026-05-02T17:00:00+00:00,0,0.07000146102710203,0.20987654320987653,0.1398750821827745,6,8,-0.3,0.5656917673406646,0.5611213073720467,0.5468354430379747,0.32000717563700465,0.31485712158691487,0.2990290017625381,-0.005150054050089781
822742,2026-05-03,2026,Washington Nationals,Milwaukee Brewers,2026-05-03T17:00:00+00:00,1,-0.007673683443202989,0.15213477366255143,0.15980845710575442,8,9,-0.06,0.3731586075317043,0.37335526805897723,0.4088669950738916,0.3929301313115918,0.3926836200694363,0.3494382295129704,-0.00024651124215552267
822987,2026-05-03,2026,Tampa Bay Rays,San Francisco Giants,2026-05-03T17:00:00+00:00,1,0.07349384972872933,0.21244289169578068,0.13894904196705135,7,8,-0.69,0.5261811972500017,0.5213152306323008,0.530456852791878,0.2245042578394418,0.22913910842460739,0.2204707670901081,0.004634850585165579
823065,2026-05-03,2026,St. Louis Cardinals,Los Angeles Dodgers,2026-05-03T17:00:00+00:00,0,-0.061913975957167494,0.15167073478663415,0.21358471074380164,7,5,1.3,0.4293922156264427,0.4329778102175912,0.4483627204030227,0.18437767484058545,0.1874697841408204,0.20102912904719913,0.0030921093002349576
823145,2026-05-03,2026,Seattle Mariners,Kansas City Royals,2026-05-03T17:00:00+00:00,0,0.012470465320900403,0.1744186046511628,0.1619481393302624,6,7,-0.53,0.5570995345724128,0.5561012906973549,0.5241730279898218,0.31035989142079895,0.30924864551526404,0.2747573632720185,-0.0011112459055349078
823307,2026-05-03,2026,San Diego Padres,Chicago White Sox,2026-05-03T17:00:00+00:00,1,0.022227487296675952,0.2664556448340232,0.24422815753734722,5,6,0.17,0.5896222581018947,0.5880546649633316,0.6276849642004773,0.16840989104538792,0.169698959058473,0.1386184858823999,0.0012890680130850651
823387,2026-05-03,2026,Pittsburgh Pirates,Cincinnati Reds,2026-05-03T17:00:00+00:00,1,0.0606645987199671,0.17453775896636223,0.11387316024639513,7,11,-1.83,0.5775255094766901,0.573566347844847,0.5204081632653061,0.17848469514293025,0.18184565969038208,0.23000832986255726,0.003360964547451828
823555,2026-05-03,2026,New York Yankees,Baltimore Orioles,2026-05-03T17:00:00+00:00,1,0.1694148217555777,0.30144103519262816,0.13202621343705045,5,11,-1.73,0.6231312815494159,0.612826960915571,0.71900826446281,0.14203003094658564,0.1499029621938728,0.07895635544020214,0.007872931247287163
823875,2026-05-03,2026,Miami Marlins,Philadelphia Phillies,2026-05-03T17:00:00+00:00,0,0.18917020964228526,0.3300106799572802,0.14084047031499491,4,8,-2.26,0.5018387095736435,0.48964476534750817,0.43969849246231163,0.2518420904265397,0.23975199623221632,0.19333476427362953,-0.012090094194323386
824043,2026-05-03,2026,Los Angeles Angels,New York Mets,2026-05-03T17:00:00+00:00,0,0.028564541866129167,0.18415637860082304,0.15559183673469387,6,7,-0.67,0.4820779762359078,0.4800315540254846,0.4545454545454545,0.2323991751717085,0.23043029286012173,0.2066115702479338,-0.0019688823115867615
824285,2026-05-03,2026,Detroit Tigers,Texas Rangers,2026-05-03T17:00:00+00:00,1,0.06880741764341475,0.23775273014341475,0.1689453125,6,8,-0.41,0.473193140975247,0.4686132291234931,0.5443037974683544,0.27752546671552597,0.2823719002625612,0.20765902900176253,0.004846433547035234
824364,2026-05-03,2026,Colorado Rockies,Atlanta Braves,2026-05-03T17:00:00+00:00,0,0.1012746397904478,0.22620196785720337,0.12492732806675556,7,9,0.72,0.3875151120922541,0.3812001172457296,0.4228855721393035,0.15016796209987224,0.145313529388158,0.17883220712358608,-0.004854432711714235
824687,2026-05-03,2026,Chicago Cubs,Arizona Diamondbacks,2026-05-03T17:00:00+00:00,1,0.16628025353385933,0.2840711805555556,0.11779092702169625,4,9,-0.99,0.5832864294663278,0.5728224617708867,0.5911330049261084,0.1736501998669218,0.18248064916748555,0.16717221966075368,0.008830449300563759
824769,2026-05-03,2026,Boston Red Sox,Houston Astros,2026-05-03T17:00:00+00:00,0,0.07860980681417534,0.2038241415192508,0.12521433470507545,6,9,-0.92,0.5640140744196693,0.5589027467743859,0.6235011990407675,0.3181118761434763,0.3123722803519533,0.3887537452052748,-0.005739595791523
822984,2026-05-04,2026,Tampa Bay Rays,Toronto Blue Jays,2026-05-04T17:00:00+00:00,1,0.01706830702559764,0.16174835956828856,0.14468005254269092,8,8,0.21,0.47126186258557023,0.4699407240775477,0.5355329949238579,0.2795640179564804,0.2809628359914344,0.21572959880440104,0.001398818034954008
823064,2026-05-04,2026,St. Louis Cardinals,Milwaukee Brewers,2026-05-04T17:00:00+00:00,1,-0.04947783594462021,0.12970583752476755,0.17918367346938777,8,8,0.22,0.41666648377673604,0.41945468915602235,0.49109414758269715,0.340277991149397,0.33703285794293064,0.2589851666245817,-0.003245133206466355
823143,2026-05-04,2026,Seattle Mariners,Atlanta Braves,2026-05-04T17:00:00+00:00,1,0.040856914758013646,0.18418367346938774,0.1433267587113741,7,8,-0.16,0.4857358358026796,0.4829132936618328,0.57356608478803,0.26446763057756856,0.267378661871654,0.18184588404300966,0.002911031294085431
823228,2026-05-04,2026,San Francisco Giants,San Diego Padres,2026-05-04T17:00:00+00:00,1,-0.0008066268993315584,0.15634755463059313,0.1571541815299247,7,8,-0.5,0.5095295407737342,0.5093443512092531,0.44332493702770776,0.240561271373624,0.24074296569026873,0.3098871257352056,0.00018169431664472047
823552,2026-05-04,2026,New York Yankees,Baltimore Orioles,2026-05-04T17:00:00+00:00,1,0.044555926174826704,0.17953601108033243,0.13498008490550573,7,10,-0.95,0.6301830438619934,0.6273650604078672,0.6535796766743649,0.13676458104718028,0.13885679820483246,0.12000704041303757,0.0020922171576521764
823874,2026-05-04,2026,Miami Marlins,Philadelphia Phillies,2026-05-04T17:00:00+00:00,0,0.022575212032526437,0.17880238515159147,0.15622717311906503,8,7,0.41,0.4982210264723641,0.49655476152058425,0.5025510204081632,0.24822419121917613,0.2465666311887643,0.2525575281132861,-0.001657560030411842
824039,2026-05-04,2026,Los Angeles Angels,Chicago White Sox,2026-05-04T17:00:00+00:00,0,-0.005107883277196634,0.17266786544449805,0.1777757487216947,8,7,0.03,0.4923147074169077,0.4923965282409735,0.5866336633663367,0.24237377113899541,0.24245434102376384,0.34413905499460845,8.056988476842775e-05
824120,2026-05-04,2026,Kansas City Royals,Cleveland Guardians,2026-05-04T17:00:00+00:00,1,0.04745528223983786,0.19497285930852365,0.1475175770686858,6,8,-0.72,0.5182105209209268,0.5149807143056713,0.5216284987277354,0.23212110215128473,0.23524370749543688,0.22883929322948024,0.0031226053441521517
824201,2026-05-04,2026,Houston Astros,Los Angeles Dodgers,2026-05-04T17:00:00+00:00,0,0.027626861344477976,0.17946516502108534,0.15183830367660736,7,8,0.72,0.462643652727905,0.4606598844863744,0.3591549295774648,0.21403914940941834,0.2122075291749998,0.1289922634397937,-0.0018316202344185462
824283,2026-05-04,2026,Detroit Tigers,Boston Red Sox,2026-05-04T17:00:00+00:00,0,0.025003662324787346,0.17253946479392315,0.1475358024691358,7,8,-0.04,0.5189215125188743,0.5171098077214735,0.6431924882629109,0.2692795361548762,0.26740255324173934,0.41369657695783474,-0.001876982913136871
824363,2026-05-04,2026,Colorado Rockies,New York Mets,2026-05-04T17:00:00+00:00,0,0.02170762378497773,0.1833431113133224,0.16163548752834467,8,7,1.21,0.4447959955370603,0.44319004025887465,0.4335839598997493,0.19784347764580457,0.19641741178466293,0.1879950502823474,-0.0014260658611416344
824684,2026-05-04,2026,Chicago Cubs,Cincinnati Reds,2026-05-04T17:00:00+00:00,1,0.06428626740173966,0.17885992988873645,0.11457366248699678,6,10,-1.37,0.5856272779020675,0.5814684716580456,0.6574712643678161,0.17170475281885042,0.17516864021625217,0.11732593473378253,0.0034638873974017492
822743,2026-05-05,2026,Washington Nationals,Minnesota Twins,2026-05-05T17:00:00+00:00,0,0.07266241390212363,0.23111571550831045,0.1584533016061868,6,8,-0.56,0.5166131966487177,0.5117900139270762,0.49109414758269715,0.26688919495160673,0.2619290183554769,0.24117346178997592,-0.0049601765961298505
